,contour,moments,area_pixels
0,"[[[565 623]]

 [[564 621]]

 [[560 621]]

 [[557 625]]

 [[543 624]]

 [[539 628]]

 [[539 630]]

 [[536 631]]

 [[536 635]]

 [[532 637]]

 [[529 636]]

 [[529 632]]

 [[522 631]]

 [[516 634]]

 [[512 634]]

 [[510 631]]

 [[510 635]]

 [[513 636]]

 [[512 640]]

 [[501 635]]

 [[500 638]]

 [[504 638]]

 [[505 642]]

 [[503 644]]

 [[499 643]]

 [[499 645]]

 [[496 646]]

 [[495 651]]

 [[500 651]]

 [[500 654]]

 [[498 656]]

 [[496 656]]

 [[495 654]]

 [[482 655]]

 [[479 652]]

 [[477 652]]

 [[474 648]]

 [[471 648]]

 [[466 642]]

 [[462 642]]

 [[459 638]]

 [[456 637]]

 [[456 635]]

 [[454 635]]

 [[452 638]]

 [[454 648]]

 [[451 651]]

 [[451 654]]

 [[454 654]]

 [[454 650]]

 [[458 648]]

 [[457 644]]

 [[460 643]]

 [[462 648]]

 [[466 648]]

 [[467 650]]

 [[472 649]]

 [[472 654]]

 [[474 652]]

 [[478 653]]

 [[478 656]]

 [[475 658]]

 [[478 659]]

 [[480 667]]

 [[492 668]]

 [[495 672]]

 [[505 677]]

 [[507 677]]

 [[510 672]]

 [[513 672]]

 [[514 675]]

 [[511 676]]

 [[511 678]]

 [[515 679]]

 [[520 673]]

 [[519 666]]

 [[524 666]]

 [[525 664]]

 [[523 656]]

 [[524 651]]

 [[527 648]]

 [[535 649]]

 [[537 645]]

 [[540 645]]

 [[541 647]]

 [[545 645]]

 [[554 646]]

 [[555 651]]

 [[558 648]]

 [[557 644]]

 [[559 643]]

 [[562 634]]

 [[565 631]]]","[516, 648]",2146.0
1,"[[[605 581]]

 [[595 585]]

 [[578 585]]

 [[574 589]]

 [[573 606]]

 [[577 607]]

 [[575 619]]

 [[577 620]]

 [[576 626]]

 [[579 630]]

 [[580 624]]

 [[583 621]]

 [[583 618]]

 [[587 615]]

 [[588 606]]

 [[591 603]]

 [[594 596]]

 [[603 589]]

 [[609 589]]

 [[609 587]]

 [[605 584]]]","[585, 599]",687.0
2,"[[[549 567]]

 [[544 567]]

 [[541 564]]

 [[539 567]]

 [[536 567]]

 [[532 571]]

 [[530 571]]

 [[530 579]]

 [[526 578]]

 [[526 580]]

 [[530 580]]

 [[531 583]]

 [[527 584]]

 [[524 588]]

 [[526 592]]

 [[526 600]]

 [[523 602]]

 [[524 608]]

 [[517 612]]

 [[516 616]]

 [[513 616]]

 [[513 618]]

 [[518 620]]

 [[518 625]]

 [[520 625]]

 [[520 622]]

 [[526 618]]

 [[533 618]]

 [[534 614]]

 [[531 611]]

 [[532 606]]

 [[536 608]]

 [[541 616]]

 [[546 617]]

 [[545 621]]

 [[559 608]]

 [[561 608]]

 [[562 598]]

 [[560 597]]

 [[562 590]]

 [[562 584]]

 [[558 581]]

 [[559 576]]

 [[556 574]]

 [[554 574]]

 [[553 578]]

 [[550 577]]

 [[550 574]]

 [[552 572]]]","[541, 594]",1612.0
3,"[[[545 556]]

 [[542 554]]

 [[538 556]]

 [[536 549]]

 [[533 549]]

 [[532 547]]

 [[530 549]]

 [[523 549]]

 [[522 551]]

 [[515 551]]

 [[513 556]]

 [[510 556]]

 [[508 554]]

 [[508 562]]

 [[506 564]]

 [[499 563]]

 [[496 573]]

 [[494 575]]

 [[495 579]]

 [[503 578]]

 [[504 583]]

 [[495 583]]

 [[495 589]]

 [[486 587]]

 [[483 591]]

 [[481 591]]

 [[478 588]]

 [[476 595]]

 [[480 599]]

 [[480 601]]

 [[478 603]]

 [[468 603]]

 [[467 609]]

 [[474 610]]

 [[475 614]]

 [[468 614]]

 [[467 616]]

 [[462 615]]

 [[464 617]]

 [[463 623]]

 [[467 622]]

 [[473 616]]

 [[478 617]]

 [[480 619]]

 [[481 615]]

 [[485 615]]

 [[486 612]]

 [[492 611]]

 [[491 606]]

 [[497 605]]

 [[495 598]]

 [[505 596]]

 [[506 593]]

 [[513 588]]

 [[513 585]]

 [[510 585]]

 [[509 582]]

 [[512 581]]

 [[514 578]]

 [[517 578]]

 [[519 572]]

 [[524 570]]

 [[524 563]]

 [[535 560]]

 [[537 557]]]","[501, 582]",1506.5
4,"[[[666 545]]

 [[665 547]]

 [[658 550]]

 [[657 553]]

 [[655 553]]

 [[654 558]]

 [[648 559]]

 [[646 564]]

 [[643 564]]

 [[641 561]]

 [[640 571]]

 [[637 577]]

 [[640 575]]

 [[647 577]]

 [[649 580]]

 [[648 591]]

 [[646 596]]

 [[648 602]]

 [[653 602]]

 [[656 608]]

 [[659 608]]

 [[664 611]]

 [[663 615]]

 [[665 615]]

 [[670 620]]

 [[670 622]]

 [[668 623]]

 [[668 627]]

 [[670 629]]

 [[673 626]]

 [[679 629]]

 [[679 635]]

 [[682 635]]

 [[686 640]]

 [[685 647]]

 [[689 647]]

 [[690 651]]

 [[701 651]]

 [[702 649]]

 [[704 649]]

 [[705 643]]

 [[704 639]]

 [[700 637]]

 [[698 629]]

 [[695 629]]

 [[692 625]]

 [[688 633]]

 [[683 632]]

 [[685 623]]

 [[689 618]]

 [[689 609]]

 [[687 606]]

 [[685 606]]

 [[684 609]]

 [[680 609]]

 [[681 614]]

 [[677 615]]

 [[677 622]]

 [[673 621]]

 [[674 616]]

 [[670 614]]

 [[670 612]]

 [[678 602]]

 [[681 601]]

 [[680 591]]

 [[682 589]]

 [[687 588]]

 [[689 590]]

 [[689 592]]

 [[686 593]]

 [[687 596]]

 [[689 593]]

 [[693 594]]

 [[694 592]]

 [[697 592]]

 [[697 590]]

 [[690 590]]

 [[689 585]]

 [[685 582]]

 [[685 576]]

 [[683 576]]

 [[680 573]]

 [[678 575]]

 [[674 573]]

 [[675 562]]

 [[672 560]]

 [[671 553]]]","[669, 594]",2541.0
5,"[[[640 518]]

 [[639 522]]

 [[631 524]]

 [[631 543]]

 [[627 545]]

 [[624 552]]

 [[625 563]]

 [[622 565]]

 [[622 568]]

 [[620 569]]

 [[618 574]]

 [[612 575]]

 [[612 580]]

 [[616 582]]

 [[619 586]]

 [[624 587]]

 [[627 593]]

 [[630 593]]

 [[632 597]]

 [[633 595]]

 [[631 593]]

 [[631 584]]

 [[634 569]]

 [[631 567]]

 [[631 563]]

 [[633 558]]

 [[642 551]]

 [[647 551]]

 [[651 547]]

 [[653 547]]

 [[658 541]]

 [[664 540]]

 [[668 541]]

 [[670 544]]

 [[674 536]]

 [[673 534]]

 [[667 531]]

 [[667 529]]

 [[669 528]]

 [[667 525]]

 [[659 525]]

 [[658 521]]]","[640, 547]",1520.5
6,"[[[618 513]]

 [[611 514]]

 [[609 511]]

 [[607 513]]

 [[604 513]]

 [[600 508]]

 [[599 512]]

 [[593 511]]

 [[592 513]]

 [[589 513]]

 [[587 511]]

 [[581 517]]

 [[583 525]]

 [[589 524]]

 [[590 527]]

 [[581 529]]

 [[579 534]]

 [[580 540]]

 [[576 542]]

 [[576 544]]

 [[578 545]]

 [[578 548]]

 [[576 550]]

 [[576 556]]

 [[578 557]]

 [[578 559]]

 [[570 566]]

 [[570 568]]

 [[583 567]]

 [[584 573]]

 [[593 574]]

 [[594 572]]

 [[604 570]]

 [[607 567]]

 [[609 557]]

 [[612 554]]

 [[612 545]]

 [[616 542]]

 [[614 536]]

 [[617 534]]

 [[617 523]]

 [[620 522]]

 [[621 519]]]","[596, 541]",2043.0
7,"[[[571 505]]

 [[562 505]]

 [[562 509]]

 [[559 511]]

 [[563 514]]

 [[563 517]]

 [[560 519]]

 [[560 521]]

 [[566 521]]

 [[568 525]]

 [[563 526]]

 [[561 529]]

 [[559 529]]

 [[559 533]]

 [[556 534]]

 [[554 538]]

 [[554 541]]

 [[559 542]]

 [[561 547]]

 [[558 549]]

 [[552 548]]

 [[552 554]]

 [[555 557]]

 [[559 558]]

 [[559 564]]

 [[561 566]]

 [[563 566]]

 [[563 563]]

 [[566 562]]

 [[566 559]]

 [[568 558]]

 [[569 546]]

 [[571 545]]

 [[572 531]]

 [[570 529]]

 [[569 522]]

 [[575 517]]

 [[576 507]]]","[564, 534]",699.0
8,"[[[466 431]]

 [[463 434]]

 [[464 442]]

 [[466 444]]

 [[471 444]]

 [[475 442]]

 [[478 447]]

 [[483 450]]

 [[483 460]]

 [[488 463]]

 [[494 462]]

 [[497 457]]

 [[495 451]]

 [[500 447]]

 [[501 444]]

 [[498 441]]

 [[492 441]]

 [[490 439]]

 [[486 439]]

 [[485 437]]

 [[480 437]]

 [[477 439]]

 [[475 434]]

 [[471 431]]]","[483, 445]",533.5
9,"[[[673 413]]

 [[666 413]]

 [[666 416]]

 [[670 418]]

 [[670 422]]

 [[666 425]]

 [[660 425]]

 [[659 431]]

 [[653 432]]

 [[652 437]]

 [[648 436]]

 [[643 440]]

 [[641 450]]

 [[634 450]]

 [[633 456]]

 [[630 456]]

 [[627 460]]

 [[617 465]]

 [[620 467]]

 [[620 471]]

 [[623 472]]

 [[623 475]]

 [[621 477]]

 [[617 476]]

 [[616 482]]

 [[622 484]]

 [[623 487]]

 [[627 487]]

 [[633 495]]

 [[637 497]]

 [[642 492]]

 [[650 491]]

 [[652 496]]

 [[655 498]]

 [[663 499]]

 [[665 496]]

 [[671 495]]

 [[673 490]]

 [[678 491]]

 [[687 487]]

 [[687 483]]

 [[691 479]]

 [[691 476]]

 [[689 475]]

 [[689 473]]

 [[692 472]]

 [[693 465]]

 [[690 454]]

 [[691 449]]

 [[688 448]]

 [[689 444]]

 [[687 444]]

 [[685 441]]

 [[684 431]]

 [[681 424]]

 [[675 424]]

 [[671 421]]]","[659, 463]",3840.5
